"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 15 03:07:36 GMT 2025","Fri Aug 15 03:08:03 GMT 2025","26553","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:04:55 GMT 2025","Fri Aug 15 03:05:11 GMT 2025","16242","webkit","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:05:39 GMT 2025","Fri Aug 15 03:06:00 GMT 2025","21080","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:06:04 GMT 2025","Fri Aug 15 03:06:26 GMT 2025","21222","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:04:04 GMT 2025","Fri Aug 15 03:04:13 GMT 2025","9135","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 03:06:22 GMT 2025","Fri Aug 15 03:06:42 GMT 2025","19536","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:04:35 GMT 2025","Fri Aug 15 03:04:46 GMT 2025","10187","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 03:06:05 GMT 2025","Fri Aug 15 03:06:27 GMT 2025","21883","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:06:31 GMT 2025","Fri Aug 15 03:06:56 GMT 2025","24586","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:05:03 GMT 2025","Fri Aug 15 03:05:15 GMT 2025","12156","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 03:05:51 GMT 2025","Fri Aug 15 03:06:08 GMT 2025","16905","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:05:54 GMT 2025","Fri Aug 15 03:06:13 GMT 2025","19211","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 03:04:57 GMT 2025","Fri Aug 15 03:05:13 GMT 2025","16227","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 03:04:55 GMT 2025","Fri Aug 15 03:05:05 GMT 2025","10636","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Fri Aug 15 03:04:12 GMT 2025","Fri Aug 15 03:04:19 GMT 2025","7089","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"failed","Fri Aug 15 03:06:45 GMT 2025","Fri Aug 15 03:07:14 GMT 2025","29485","webkit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
