"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 25 17:32:22 GMT 2025","Thu Sep 25 17:32:31 GMT 2025","8815","Firefox","Login","Civic Auth Applications","","","should complete full modal login and logout flow",""
"passed","Thu Sep 25 17:32:47 GMT 2025","Thu Sep 25 17:32:54 GMT 2025","7093","Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Thu Sep 25 17:31:25 GMT 2025","Thu Sep 25 17:31:28 GMT 2025","3450","Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 25 17:32:33 GMT 2025","Thu Sep 25 17:32:37 GMT 2025","3947","Chromium","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 25 17:34:20 GMT 2025","Thu Sep 25 17:34:25 GMT 2025","4298","WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 25 17:32:37 GMT 2025","Thu Sep 25 17:32:42 GMT 2025","5860","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Thu Sep 25 17:33:03 GMT 2025","Thu Sep 25 17:33:24 GMT 2025","21703","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 25 17:31:16 GMT 2025","Thu Sep 25 17:31:24 GMT 2025","8541","Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:31:11 GMT 2025","Thu Sep 25 17:31:15 GMT 2025","3535","Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 25 17:31:42 GMT 2025","Thu Sep 25 17:31:47 GMT 2025","4743","Chromium","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 25 17:34:01 GMT 2025","Thu Sep 25 17:34:10 GMT 2025","9225","WebKit","Session Rehydration","Session Rehydration - VanillaJS","","","should rehydrate session via middleware on page reload",""
"passed","Thu Sep 25 17:31:41 GMT 2025","Thu Sep 25 17:32:01 GMT 2025","20107","WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:31:52 GMT 2025","Thu Sep 25 17:31:59 GMT 2025","6584","Chromium","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Thu Sep 25 17:33:23 GMT 2025","Thu Sep 25 17:33:27 GMT 2025","4040","Firefox","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 25 17:32:47 GMT 2025","Thu Sep 25 17:33:02 GMT 2025","14812","WebKit","Login","Civic Auth Applications","","","should complete full modal login and logout flow",""
"passed","Thu Sep 25 17:31:25 GMT 2025","Thu Sep 25 17:31:34 GMT 2025","8543","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:33:48 GMT 2025","Thu Sep 25 17:33:53 GMT 2025","5132","WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 25 17:29:59 GMT 2025","Thu Sep 25 17:30:04 GMT 2025","5088","Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:31:40 GMT 2025","Thu Sep 25 17:31:50 GMT 2025","10040","Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:31:29 GMT 2025","Thu Sep 25 17:31:44 GMT 2025","15238","WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:34:10 GMT 2025","Thu Sep 25 17:34:20 GMT 2025","10233","WebKit","Session Rehydration","Session Rehydration - VanillaJS","","","should rehydrate session via API call",""
"passed","Thu Sep 25 17:31:42 GMT 2025","Thu Sep 25 17:31:52 GMT 2025","9352","Chromium","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Thu Sep 25 17:31:04 GMT 2025","Thu Sep 25 17:31:11 GMT 2025","6464","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:32:38 GMT 2025","Thu Sep 25 17:32:46 GMT 2025","8726","Firefox","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Thu Sep 25 17:32:15 GMT 2025","Thu Sep 25 17:32:21 GMT 2025","5429","WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 25 17:31:52 GMT 2025","Thu Sep 25 17:32:03 GMT 2025","10808","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 25 17:33:13 GMT 2025","Thu Sep 25 17:33:23 GMT 2025","9720","Firefox","Session Rehydration","Session Rehydration - VanillaJS","","","should rehydrate session via API call",""
"passed","Thu Sep 25 17:32:09 GMT 2025","Thu Sep 25 17:32:22 GMT 2025","12802","Firefox","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Thu Sep 25 17:32:38 GMT 2025","Thu Sep 25 17:32:47 GMT 2025","8667","Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:31:33 GMT 2025","Thu Sep 25 17:31:39 GMT 2025","6007","Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:32:47 GMT 2025","Thu Sep 25 17:33:03 GMT 2025","16361","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 25 17:32:24 GMT 2025","Thu Sep 25 17:32:32 GMT 2025","8772","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 25 17:33:28 GMT 2025","Thu Sep 25 17:33:39 GMT 2025","10789","WebKit","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Thu Sep 25 17:31:58 GMT 2025","Thu Sep 25 17:32:09 GMT 2025","10481","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Thu Sep 25 17:32:22 GMT 2025","Thu Sep 25 17:32:32 GMT 2025","10382","Firefox","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Thu Sep 25 17:32:32 GMT 2025","Thu Sep 25 17:32:41 GMT 2025","8653","Firefox","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via API call",""
"passed","Thu Sep 25 17:30:06 GMT 2025","Thu Sep 25 17:30:18 GMT 2025","12064","WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:30:00 GMT 2025","Thu Sep 25 17:30:13 GMT 2025","13170","WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:33:39 GMT 2025","Thu Sep 25 17:33:48 GMT 2025","8824","WebKit","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via API call",""
"passed","Thu Sep 25 17:31:26 GMT 2025","Thu Sep 25 17:31:32 GMT 2025","5683","Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 25 17:33:16 GMT 2025","Thu Sep 25 17:33:23 GMT 2025","7120","WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 25 17:32:48 GMT 2025","Thu Sep 25 17:32:53 GMT 2025","5145","Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 25 17:32:22 GMT 2025","Thu Sep 25 17:32:33 GMT 2025","10747","Chromium","Session Rehydration","Session Rehydration - VanillaJS","","","should rehydrate session via API call",""
