"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 04:34:00 GMT 2025","Mon Aug 18 04:34:13 GMT 2025","13387","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Mon Aug 18 04:34:54 GMT 2025","Mon Aug 18 04:35:24 GMT 2025","30284","firefox","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:26 GMT 2025","Mon Aug 18 04:33:42 GMT 2025","15349","firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:58 GMT 2025","Mon Aug 18 04:32:10 GMT 2025","11531","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"broken","Mon Aug 18 04:34:27 GMT 2025","Mon Aug 18 04:34:57 GMT 2025","30258","firefox","","Next.js Login Tests","","","should complete full login and logout flow",""
"failed","Mon Aug 18 04:33:17 GMT 2025","Mon Aug 18 04:33:45 GMT 2025","28333","webkit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:47 GMT 2025","Mon Aug 18 04:31:50 GMT 2025","3515","chromium","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"failed","Mon Aug 18 04:32:55 GMT 2025","Mon Aug 18 04:33:22 GMT 2025","26915","chromium","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 04:33:56 GMT 2025","Mon Aug 18 04:34:07 GMT 2025","10239","chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:51 GMT 2025","Mon Aug 18 04:34:07 GMT 2025","16258","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:34:08 GMT 2025","Mon Aug 18 04:34:24 GMT 2025","16793","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:49 GMT 2025","Mon Aug 18 04:31:58 GMT 2025","9030","chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:37 GMT 2025","Mon Aug 18 04:33:49 GMT 2025","12467","firefox","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Mon Aug 18 04:35:31 GMT 2025","Mon Aug 18 04:36:02 GMT 2025","31122","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:11 GMT 2025","Mon Aug 18 04:32:19 GMT 2025","8294","chromium","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Mon Aug 18 04:35:59 GMT 2025","Mon Aug 18 04:36:25 GMT 2025","26484","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 04:32:47 GMT 2025","Mon Aug 18 04:32:55 GMT 2025","7816","chromium","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:20 GMT 2025","Mon Aug 18 04:32:29 GMT 2025","9713","firefox","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:31 GMT 2025","Mon Aug 18 04:33:49 GMT 2025","17990","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:35:26 GMT 2025","Mon Aug 18 04:35:47 GMT 2025","20681","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:08 GMT 2025","Mon Aug 18 04:32:13 GMT 2025","5464","chromium","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Mon Aug 18 04:32:24 GMT 2025","Mon Aug 18 04:32:43 GMT 2025","19036","chromium","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:16 GMT 2025","Mon Aug 18 04:33:30 GMT 2025","14158","firefox","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:45 GMT 2025","Mon Aug 18 04:31:49 GMT 2025","4496","firefox","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:31:41 GMT 2025","Mon Aug 18 04:31:44 GMT 2025","3180","chromium","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:33:43 GMT 2025","Mon Aug 18 04:34:02 GMT 2025","18761","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:01 GMT 2025","Mon Aug 18 04:32:07 GMT 2025","6327","firefox","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 04:31:57 GMT 2025","Mon Aug 18 04:32:02 GMT 2025","5186","chromium","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:32:55 GMT 2025","Mon Aug 18 04:33:07 GMT 2025","11878","firefox","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:27 GMT 2025","Mon Aug 18 04:32:32 GMT 2025","4834","firefox","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:31:59 GMT 2025","Mon Aug 18 04:32:09 GMT 2025","9636","firefox","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:55 GMT 2025","Mon Aug 18 04:32:00 GMT 2025","5467","chromium","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 04:32:09 GMT 2025","Mon Aug 18 04:32:27 GMT 2025","18356","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 04:32:31 GMT 2025","Mon Aug 18 04:32:48 GMT 2025","16880","webkit","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:22 GMT 2025","Mon Aug 18 04:32:28 GMT 2025","5593","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:33:28 GMT 2025","Mon Aug 18 04:33:38 GMT 2025","9937","chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:14 GMT 2025","Mon Aug 18 04:32:21 GMT 2025","6787","firefox","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Mon Aug 18 04:33:03 GMT 2025","Mon Aug 18 04:33:13 GMT 2025","10091","chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:13 GMT 2025","Mon Aug 18 04:33:26 GMT 2025","12278","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:35:05 GMT 2025","Mon Aug 18 04:35:17 GMT 2025","12582","firefox","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:32:45 GMT 2025","Mon Aug 18 04:32:58 GMT 2025","13296","chromium","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:27 GMT 2025","Mon Aug 18 04:33:36 GMT 2025","8969","chromium","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:42 GMT 2025","Mon Aug 18 04:33:53 GMT 2025","11223","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:33:26 GMT 2025","Mon Aug 18 04:33:31 GMT 2025","5156","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 04:33:38 GMT 2025","Mon Aug 18 04:33:50 GMT 2025","11593","chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:35:19 GMT 2025","Mon Aug 18 04:35:40 GMT 2025","21071","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 04:31:51 GMT 2025","Mon Aug 18 04:31:57 GMT 2025","5346","firefox","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"broken","Mon Aug 18 04:33:27 GMT 2025","Mon Aug 18 04:33:58 GMT 2025","31209","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
