"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Aug 14 18:38:08 GMT 2025","Thu Aug 14 18:38:08 GMT 2025","2","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Thu Aug 14 18:38:05 GMT 2025","Thu Aug 14 18:38:16 GMT 2025","11233","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Thu Aug 14 18:39:12 GMT 2025","Thu Aug 14 18:39:30 GMT 2025","18288","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"skipped","Thu Aug 14 18:39:47 GMT 2025","Thu Aug 14 18:39:49 GMT 2025","1336","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:40:29 GMT 2025","Thu Aug 14 18:40:44 GMT 2025","14209","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:39:36 GMT 2025","Thu Aug 14 18:39:47 GMT 2025","11059","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"skipped","Thu Aug 14 18:37:22 GMT 2025","Thu Aug 14 18:37:25 GMT 2025","2778","webkit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:37:58 GMT 2025","Thu Aug 14 18:38:08 GMT 2025","9351","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Thu Aug 14 18:39:04 GMT 2025","Thu Aug 14 18:39:21 GMT 2025","16255","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:45:23 GMT 2025","Thu Aug 14 18:45:41 GMT 2025","18084","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Thu Aug 14 18:39:31 GMT 2025","Thu Aug 14 18:39:55 GMT 2025","24010","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:38:03 GMT 2025","Thu Aug 14 18:38:14 GMT 2025","10357","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Thu Aug 14 18:39:56 GMT 2025","Thu Aug 14 18:40:09 GMT 2025","13221","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:39:25 GMT 2025","Thu Aug 14 18:39:45 GMT 2025","19823","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 18:38:24 GMT 2025","Thu Aug 14 18:38:43 GMT 2025","19340","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
