"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 03 10:17:11 GMT 2025","Fri Oct 03 10:17:22 GMT 2025","10783","WebKit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:18:37 GMT 2025","Fri Oct 03 10:18:56 GMT 2025","18564","WebKit","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:19:35 GMT 2025","Fri Oct 03 10:19:53 GMT 2025","18529","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:18:09 GMT 2025","Fri Oct 03 10:18:30 GMT 2025","21193","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:17:05 GMT 2025","Fri Oct 03 10:17:16 GMT 2025","11444","Chromium","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:16:39 GMT 2025","Fri Oct 03 10:17:05 GMT 2025","25734","WebKit","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:17:53 GMT 2025","Fri Oct 03 10:18:08 GMT 2025","14985","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:19:54 GMT 2025","Fri Oct 03 10:20:13 GMT 2025","18411","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:17:49 GMT 2025","Fri Oct 03 10:18:09 GMT 2025","20294","WebKit","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:18:16 GMT 2025","Fri Oct 03 10:18:30 GMT 2025","14389","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:17:52 GMT 2025","Fri Oct 03 10:18:00 GMT 2025","7728","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:16:58 GMT 2025","Fri Oct 03 10:17:09 GMT 2025","11451","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:15:46 GMT 2025","Fri Oct 03 10:16:00 GMT 2025","14164","Chromium","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:17:40 GMT 2025","Fri Oct 03 10:17:48 GMT 2025","8403","Firefox","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:18:55 GMT 2025","Fri Oct 03 10:19:13 GMT 2025","18432","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:16:44 GMT 2025","Fri Oct 03 10:16:57 GMT 2025","12475","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:17:26 GMT 2025","Fri Oct 03 10:17:39 GMT 2025","12889","Firefox","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:18:25 GMT 2025","Fri Oct 03 10:18:42 GMT 2025","16679","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:18:08 GMT 2025","Fri Oct 03 10:18:22 GMT 2025","13378","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:19:40 GMT 2025","Fri Oct 03 10:19:53 GMT 2025","13222","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:16:01 GMT 2025","Fri Oct 03 10:16:11 GMT 2025","9522","Chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:17:10 GMT 2025","Fri Oct 03 10:17:23 GMT 2025","13346","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:19:07 GMT 2025","Fri Oct 03 10:19:31 GMT 2025","23860","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:18:57 GMT 2025","Fri Oct 03 10:19:07 GMT 2025","9846","WebKit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:18:01 GMT 2025","Fri Oct 03 10:18:14 GMT 2025","13760","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Oct 03 10:18:28 GMT 2025","Fri Oct 03 10:18:36 GMT 2025","8081","Firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:18:10 GMT 2025","Fri Oct 03 10:18:19 GMT 2025","8782","WebKit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Oct 03 10:18:00 GMT 2025","Fri Oct 03 10:18:12 GMT 2025","12841","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:16:01 GMT 2025","Fri Oct 03 10:16:13 GMT 2025","12012","Chromium","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Fri Oct 03 10:19:14 GMT 2025","Fri Oct 03 10:19:34 GMT 2025","19883","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Fri Oct 03 10:17:39 GMT 2025","Fri Oct 03 10:17:55 GMT 2025","15982","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
