"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 24 03:15:23 GMT 2025","Wed Sep 24 03:15:34 GMT 2025","11269","Firefox","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Wed Sep 24 03:13:45 GMT 2025","Wed Sep 24 03:13:51 GMT 2025","5932","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 03:16:15 GMT 2025","Wed Sep 24 03:16:25 GMT 2025","9857","WebKit","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Wed Sep 24 03:14:56 GMT 2025","Wed Sep 24 03:15:06 GMT 2025","10436","Firefox","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 24 03:14:04 GMT 2025","Wed Sep 24 03:14:07 GMT 2025","3552","Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 24 03:14:51 GMT 2025","Wed Sep 24 03:14:55 GMT 2025","3964","Chromium","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Wed Sep 24 03:13:53 GMT 2025","Wed Sep 24 03:13:56 GMT 2025","3230","Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 24 03:16:47 GMT 2025","Wed Sep 24 03:16:51 GMT 2025","4395","WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Wed Sep 24 03:12:34 GMT 2025","Wed Sep 24 03:12:38 GMT 2025","4132","Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 24 03:13:57 GMT 2025","Wed Sep 24 03:14:03 GMT 2025","6677","Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 03:14:50 GMT 2025","Wed Sep 24 03:15:00 GMT 2025","9977","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 03:14:05 GMT 2025","Wed Sep 24 03:14:19 GMT 2025","13947","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 03:13:44 GMT 2025","Wed Sep 24 03:13:52 GMT 2025","8361","Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 03:16:20 GMT 2025","Wed Sep 24 03:16:31 GMT 2025","11614","WebKit","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Wed Sep 24 03:14:22 GMT 2025","Wed Sep 24 03:14:29 GMT 2025","6976","Chromium","Login","Civic Auth Applications","","","should complete full modal login and logout flow",""
"passed","Wed Sep 24 03:13:30 GMT 2025","Wed Sep 24 03:13:38 GMT 2025","8226","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 03:14:35 GMT 2025","Wed Sep 24 03:14:44 GMT 2025","9574","Chromium","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via API call",""
"passed","Wed Sep 24 03:13:35 GMT 2025","Wed Sep 24 03:13:44 GMT 2025","8092","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 03:16:09 GMT 2025","Wed Sep 24 03:16:15 GMT 2025","5947","WebKit","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
