"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 09 22:35:53 GMT 2025","Tue Sep 09 22:36:00 GMT 2025","6723","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Tue Sep 09 22:36:13 GMT 2025","Tue Sep 09 22:36:18 GMT 2025","4686","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Tue Sep 09 22:36:47 GMT 2025","Tue Sep 09 22:37:01 GMT 2025","13853","Civic Auth Applications - Chromium","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Tue Sep 09 22:37:15 GMT 2025","Tue Sep 09 22:37:30 GMT 2025","14745","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Tue Sep 09 22:36:53 GMT 2025","Tue Sep 09 22:37:03 GMT 2025","10045","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Tue Sep 09 22:36:22 GMT 2025","Tue Sep 09 22:36:33 GMT 2025","10715","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Tue Sep 09 22:36:14 GMT 2025","Tue Sep 09 22:36:18 GMT 2025","3867","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Tue Sep 09 22:36:44 GMT 2025","Tue Sep 09 22:36:56 GMT 2025","12315","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Tue Sep 09 22:37:03 GMT 2025","Tue Sep 09 22:37:16 GMT 2025","12734","Civic Auth Applications - Firefox","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Tue Sep 09 22:36:04 GMT 2025","Tue Sep 09 22:36:12 GMT 2025","8002","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Tue Sep 09 22:35:50 GMT 2025","Tue Sep 09 22:35:56 GMT 2025","6045","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Tue Sep 09 22:36:35 GMT 2025","Tue Sep 09 22:36:51 GMT 2025","16326","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Tue Sep 09 22:37:03 GMT 2025","Tue Sep 09 22:37:11 GMT 2025","7957","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Tue Sep 09 22:37:12 GMT 2025","Tue Sep 09 22:37:17 GMT 2025","4601","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Tue Sep 09 22:37:17 GMT 2025","Tue Sep 09 22:37:34 GMT 2025","17068","Civic Auth Applications - WebKit","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Tue Sep 09 22:37:02 GMT 2025","Tue Sep 09 22:37:07 GMT 2025","4525","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Tue Sep 09 22:37:02 GMT 2025","Tue Sep 09 22:37:11 GMT 2025","9095","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Tue Sep 09 22:34:58 GMT 2025","Tue Sep 09 22:35:10 GMT 2025","11999","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Tue Sep 09 22:36:42 GMT 2025","Tue Sep 09 22:36:52 GMT 2025","10390","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Tue Sep 09 22:36:31 GMT 2025","Tue Sep 09 22:36:41 GMT 2025","10197","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Tue Sep 09 22:37:04 GMT 2025","Tue Sep 09 22:37:14 GMT 2025","10025","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Tue Sep 09 22:36:52 GMT 2025","Tue Sep 09 22:36:59 GMT 2025","6804","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
