"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 24 12:48:21 GMT 2025","Wed Sep 24 12:48:26 GMT 2025","4997","WebKit","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 24 12:49:11 GMT 2025","Wed Sep 24 12:49:22 GMT 2025","10336","Firefox","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Wed Sep 24 12:45:57 GMT 2025","Wed Sep 24 12:46:03 GMT 2025","6077","Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 12:45:40 GMT 2025","Wed Sep 24 12:45:44 GMT 2025","3496","Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 24 12:46:20 GMT 2025","Wed Sep 24 12:46:31 GMT 2025","11023","WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 24 12:49:42 GMT 2025","Wed Sep 24 12:49:47 GMT 2025","4782","Firefox","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Wed Sep 24 12:48:56 GMT 2025","Wed Sep 24 12:49:01 GMT 2025","4263","WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Wed Sep 24 12:46:44 GMT 2025","Wed Sep 24 12:46:48 GMT 2025","4399","Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 24 12:45:14 GMT 2025","Wed Sep 24 12:45:18 GMT 2025","3995","Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 24 12:48:18 GMT 2025","Wed Sep 24 12:48:28 GMT 2025","9929","Chromium","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Wed Sep 24 12:48:52 GMT 2025","Wed Sep 24 12:49:01 GMT 2025","9152","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 12:50:16 GMT 2025","Wed Sep 24 12:50:27 GMT 2025","11520","WebKit","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Wed Sep 24 12:50:27 GMT 2025","Wed Sep 24 12:50:39 GMT 2025","11259","WebKit","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Wed Sep 24 12:46:43 GMT 2025","Wed Sep 24 12:46:48 GMT 2025","4737","Chromium","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 24 12:47:29 GMT 2025","Wed Sep 24 12:47:34 GMT 2025","4593","Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 24 12:46:59 GMT 2025","Wed Sep 24 12:47:03 GMT 2025","4261","Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 24 12:47:54 GMT 2025","Wed Sep 24 12:48:04 GMT 2025","9602","Firefox","Session Rehydration","Session Rehydration - VanillaJS","","","should rehydrate session via API call",""
