"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 18 02:16:05 GMT 2025","Thu Sep 18 02:16:13 GMT 2025","7155","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 18 02:21:14 GMT 2025","Thu Sep 18 02:21:27 GMT 2025","12309","Civic Auth Applications - Firefox","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Thu Sep 18 02:18:21 GMT 2025","Thu Sep 18 02:18:34 GMT 2025","12227","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 18 02:23:47 GMT 2025","Thu Sep 18 02:24:00 GMT 2025","12816","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Thu Sep 18 02:19:06 GMT 2025","Thu Sep 18 02:19:17 GMT 2025","10857","Civic Auth Applications - Firefox","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly in modal mode",""
"failed","Thu Sep 18 02:22:18 GMT 2025","Thu Sep 18 02:22:41 GMT 2025","23253","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Thu Sep 18 02:17:48 GMT 2025","Thu Sep 18 02:17:51 GMT 2025","3936","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 18 02:21:08 GMT 2025","Thu Sep 18 02:21:13 GMT 2025","4929","Civic Auth Applications - Firefox","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 18 02:17:34 GMT 2025","Thu Sep 18 02:17:47 GMT 2025","13009","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 18 02:24:13 GMT 2025","Thu Sep 18 02:24:19 GMT 2025","5875","Civic Auth Applications - WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 18 02:16:31 GMT 2025","Thu Sep 18 02:16:36 GMT 2025","4885","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Thu Sep 18 02:17:53 GMT 2025","Thu Sep 18 02:18:02 GMT 2025","9874","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 18 02:18:36 GMT 2025","Thu Sep 18 02:18:41 GMT 2025","4676","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Thu Sep 18 02:18:34 GMT 2025","Thu Sep 18 02:18:41 GMT 2025","7221","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full modal login and logout flow",""
"passed","Thu Sep 18 02:19:50 GMT 2025","Thu Sep 18 02:19:55 GMT 2025","4429","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Thu Sep 18 02:17:58 GMT 2025","Thu Sep 18 02:18:07 GMT 2025","9614","Civic Auth Applications - Chromium","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly in modal mode",""
"passed","Thu Sep 18 02:19:42 GMT 2025","Thu Sep 18 02:19:50 GMT 2025","7892","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Thu Sep 18 02:16:51 GMT 2025","Thu Sep 18 02:16:55 GMT 2025","4399","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 18 02:16:42 GMT 2025","Thu Sep 18 02:16:50 GMT 2025","7445","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Thu Sep 18 02:23:13 GMT 2025","Thu Sep 18 02:23:25 GMT 2025","12003","Civic Auth Applications - Firefox","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
"passed","Thu Sep 18 02:18:34 GMT 2025","Thu Sep 18 02:18:39 GMT 2025","5099","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 18 02:21:01 GMT 2025","Thu Sep 18 02:21:14 GMT 2025","12374","Civic Auth Applications - Chromium","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"failed","Thu Sep 18 02:18:22 GMT 2025","Thu Sep 18 02:18:44 GMT 2025","22412","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Thu Sep 18 02:16:14 GMT 2025","Thu Sep 18 02:16:22 GMT 2025","7607","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Thu Sep 18 02:16:23 GMT 2025","Thu Sep 18 02:16:30 GMT 2025","7739","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Thu Sep 18 02:18:28 GMT 2025","Thu Sep 18 02:18:36 GMT 2025","7650","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Thu Sep 18 02:18:27 GMT 2025","Thu Sep 18 02:18:33 GMT 2025","5597","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Thu Sep 18 02:23:25 GMT 2025","Thu Sep 18 02:23:30 GMT 2025","4700","Civic Auth Applications - Firefox","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Thu Sep 18 02:23:01 GMT 2025","Thu Sep 18 02:23:12 GMT 2025","11761","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
