"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 15 19:32:18 GMT 2025","Fri Aug 15 19:32:22 GMT 2025","4368","chromium","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Fri Aug 15 19:34:58 GMT 2025","Fri Aug 15 19:35:12 GMT 2025","14246","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:34:45 GMT 2025","Fri Aug 15 19:34:59 GMT 2025","13724","firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:47 GMT 2025","Fri Aug 15 19:32:51 GMT 2025","4291","chromium","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:32:30 GMT 2025","Fri Aug 15 19:32:40 GMT 2025","10897","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Fri Aug 15 19:34:46 GMT 2025","Fri Aug 15 19:35:06 GMT 2025","20337","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:56 GMT 2025","Fri Aug 15 19:33:09 GMT 2025","12679","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 19:32:27 GMT 2025","Fri Aug 15 19:32:43 GMT 2025","15722","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:34:15 GMT 2025","Fri Aug 15 19:34:27 GMT 2025","12930","firefox","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:39 GMT 2025","Fri Aug 15 19:32:45 GMT 2025","6306","chromium","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 19:32:04 GMT 2025","Fri Aug 15 19:32:08 GMT 2025","4259","chromium","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:33:32 GMT 2025","Fri Aug 15 19:33:45 GMT 2025","13054","chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:33:49 GMT 2025","Fri Aug 15 19:34:07 GMT 2025","17925","webkit","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:34:32 GMT 2025","Fri Aug 15 19:34:44 GMT 2025","12598","firefox","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:09 GMT 2025","Fri Aug 15 19:32:14 GMT 2025","5239","firefox","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:32:23 GMT 2025","Fri Aug 15 19:32:28 GMT 2025","5203","firefox","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Fri Aug 15 19:32:46 GMT 2025","Fri Aug 15 19:32:54 GMT 2025","8525","firefox","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 19:34:00 GMT 2025","Fri Aug 15 19:34:21 GMT 2025","20841","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:16 GMT 2025","Fri Aug 15 19:32:44 GMT 2025","27426","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:32:15 GMT 2025","Fri Aug 15 19:32:20 GMT 2025","4944","chromium","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:32:37 GMT 2025","Fri Aug 15 19:32:47 GMT 2025","9332","chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:33:27 GMT 2025","Fri Aug 15 19:33:35 GMT 2025","8493","chromium","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:47 GMT 2025","Fri Aug 15 19:32:58 GMT 2025","10269","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:34:51 GMT 2025","Fri Aug 15 19:35:09 GMT 2025","18695","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:59 GMT 2025","Fri Aug 15 19:33:17 GMT 2025","17620","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Aug 15 19:34:35 GMT 2025","Fri Aug 15 19:35:05 GMT 2025","29362","webkit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:34:24 GMT 2025","Fri Aug 15 19:34:37 GMT 2025","12641","firefox","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:33:13 GMT 2025","Fri Aug 15 19:33:21 GMT 2025","8328","chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:34:39 GMT 2025","Fri Aug 15 19:34:58 GMT 2025","19755","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 19:32:44 GMT 2025","Fri Aug 15 19:32:54 GMT 2025","10128","chromium","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 19:32:58 GMT 2025","Fri Aug 15 19:33:10 GMT 2025","12009","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 19:32:55 GMT 2025","Fri Aug 15 19:33:04 GMT 2025","9039","firefox","","Next.js Login Tests","","","should complete full login and logout flow",""
