"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 24 16:24:04 GMT 2025","Wed Sep 24 16:24:17 GMT 2025","13561","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"passed","Wed Sep 24 16:23:33 GMT 2025","Wed Sep 24 16:23:49 GMT 2025","15845","Firefox","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Wed Sep 24 16:25:10 GMT 2025","Wed Sep 24 16:25:31 GMT 2025","21146","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 24 16:24:48 GMT 2025","Wed Sep 24 16:25:09 GMT 2025","20670","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 16:25:50 GMT 2025","Wed Sep 24 16:26:09 GMT 2025","19459","WebKit","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Wed Sep 24 16:23:05 GMT 2025","Wed Sep 24 16:23:18 GMT 2025","13664","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"passed","Wed Sep 24 16:24:16 GMT 2025","Wed Sep 24 16:24:33 GMT 2025","16221","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 24 16:23:08 GMT 2025","Wed Sep 24 16:23:22 GMT 2025","14269","Chromium","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Wed Sep 24 16:25:11 GMT 2025","Wed Sep 24 16:25:27 GMT 2025","15927","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 24 16:24:17 GMT 2025","Wed Sep 24 16:24:28 GMT 2025","10956","WebKit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Wed Sep 24 16:23:23 GMT 2025","Wed Sep 24 16:23:32 GMT 2025","8997","Chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Wed Sep 24 16:25:21 GMT 2025","Wed Sep 24 16:25:34 GMT 2025","13353","Firefox","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"passed","Wed Sep 24 16:23:47 GMT 2025","Wed Sep 24 16:24:03 GMT 2025","15873","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
