"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14658","should rehydrate session via middleware on page reload","Chromium","Thu Nov 13 17:33:19 UTC 2025","passed","Thu Nov 13 17:33:34 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","1774","should call onSignIn callback with error on failed sign-in","Chromium","Thu Nov 13 17:33:29 UTC 2025","passed","Thu Nov 13 17:33:31 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","2696","should handle onSignIn callback in Next.js middleware context","Firefox","Thu Nov 13 17:34:54 UTC 2025","passed","Thu Nov 13 17:34:56 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","2310","should call onSignIn callback with error on failed sign-in","Firefox","Thu Nov 13 17:34:51 UTC 2025","passed","Thu Nov 13 17:34:54 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","19503","should handle refresh token flow correctly in modal mode","WebKit","Thu Nov 13 17:33:35 UTC 2025","passed","Thu Nov 13 17:33:55 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","6988","should complete login flow and redirect to customSuccessRoute","Chromium","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:29 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","16344","should handle refresh token flow correctly","WebKit","Thu Nov 13 17:35:46 UTC 2025","passed","Thu Nov 13 17:36:03 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","12664","should complete full login and logout flow","WebKit","Thu Nov 13 17:33:46 UTC 2025","passed","Thu Nov 13 17:33:59 UTC 2025","Civic Auth Applications","Login","",""
"","10573","should complete login flow and redirect to customSuccessRoute","WebKit","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:34 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","9428","should call onSignIn callback on successful sign-in","Firefox","Thu Nov 13 17:33:33 UTC 2025","passed","Thu Nov 13 17:33:42 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","7650","should reinitialize authentication when session is stale (>30 minutes)","WebKit","Thu Nov 13 17:36:03 UTC 2025","passed","Thu Nov 13 17:36:10 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","12988","should handle refresh token flow correctly","Chromium","Thu Nov 13 17:33:19 UTC 2025","passed","Thu Nov 13 17:33:32 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","9858","should call onSignIn callback on successful sign-in","Chromium","Thu Nov 13 17:33:19 UTC 2025","passed","Thu Nov 13 17:33:29 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","10344","should maintain callback state across page interactions","WebKit","Thu Nov 13 17:34:07 UTC 2025","passed","Thu Nov 13 17:34:17 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","5267","should reinitialize authentication when session is stale (>30 minutes)","WebKit","Thu Nov 13 17:34:09 UTC 2025","passed","Thu Nov 13 17:34:14 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","9629","should complete login flow and redirect to customSuccessRoute","Firefox","Thu Nov 13 17:33:25 UTC 2025","passed","Thu Nov 13 17:33:35 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","11358","should maintain callback state across page interactions","Firefox","Thu Nov 13 17:34:52 UTC 2025","passed","Thu Nov 13 17:35:03 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","6224","should reinitialize authentication when session is stale (>30 minutes)","Firefox","Thu Nov 13 17:35:08 UTC 2025","passed","Thu Nov 13 17:35:15 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","11241","should rehydrate session via API call","Firefox","Thu Nov 13 17:33:41 UTC 2025","passed","Thu Nov 13 17:33:53 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","3644","should call onSignIn callback with error on failed sign-in","WebKit","Thu Nov 13 17:35:38 UTC 2025","passed","Thu Nov 13 17:35:42 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","12894","should call useUser onSignIn callback and handle sign-out correctly","Firefox","Thu Nov 13 17:34:49 UTC 2025","passed","Thu Nov 13 17:35:02 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","2211","should call onSignIn callback with error on failed sign-in","Chromium","Thu Nov 13 17:34:15 UTC 2025","passed","Thu Nov 13 17:34:17 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","2042","should handle onSignIn callback in Next.js middleware context","Chromium","Thu Nov 13 17:34:17 UTC 2025","passed","Thu Nov 13 17:34:19 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","9141","should complete login flow and redirect to hello page","Firefox","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:31 UTC 2025","Civic Auth Applications","Login","",""
"","13694","should call onSignIn callback and handle sign-out correctly","WebKit","Thu Nov 13 17:34:00 UTC 2025","passed","Thu Nov 13 17:34:14 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","10757","should handle refresh token flow correctly in modal mode","Chromium","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:34 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","10140","should complete full embedded login and logout flow","Chromium","Thu Nov 13 17:33:19 UTC 2025","passed","Thu Nov 13 17:33:29 UTC 2025","Civic Auth Applications","Login","",""
"","10552","should rehydrate session via API call","Chromium","Thu Nov 13 17:33:29 UTC 2025","passed","Thu Nov 13 17:33:40 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","12469","should rehydrate session via middleware on page reload","WebKit","Thu Nov 13 17:33:58 UTC 2025","passed","Thu Nov 13 17:34:11 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","9875","should complete login flow and redirect to hello page","Firefox","Thu Nov 13 17:33:25 UTC 2025","passed","Thu Nov 13 17:33:35 UTC 2025","Civic Auth Applications","Login","",""
"","15046","should rehydrate session via API call","WebKit","Thu Nov 13 17:35:55 UTC 2025","passed","Thu Nov 13 17:36:10 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","8710","should complete login flow and redirect to customSuccessRoute","Firefox","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:32 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","5178","should reinitialize authentication when session is stale (>30 minutes)","Chromium","Thu Nov 13 17:34:30 UTC 2025","passed","Thu Nov 13 17:34:36 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","10746","should complete full login and logout flow","Chromium","Thu Nov 13 17:34:04 UTC 2025","passed","Thu Nov 13 17:34:14 UTC 2025","Civic Auth Applications","Login","",""
"","6605","should complete login flow and redirect to customSuccessRoute","Chromium","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:30 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","14054","should handle refresh token flow correctly in modal mode","Firefox","Thu Nov 13 17:33:31 UTC 2025","passed","Thu Nov 13 17:33:45 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","9268","should complete full modal login and logout flow","Firefox","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:33 UTC 2025","Civic Auth Applications","Login","",""
"","9242","should rehydrate session via API call","Chromium","Thu Nov 13 17:34:27 UTC 2025","passed","Thu Nov 13 17:34:36 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","4239","should reinitialize authentication when session is stale (>30 minutes)","Firefox","Thu Nov 13 17:33:51 UTC 2025","passed","Thu Nov 13 17:33:56 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","13654","should complete login flow and redirect to hello page","WebKit","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:36 UTC 2025","Civic Auth Applications","Login","",""
"","13103","should call onSignIn callback and handle sign-out correctly","Chromium","Thu Nov 13 17:33:19 UTC 2025","passed","Thu Nov 13 17:33:32 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","16997","should maintain callback state across page interactions","WebKit","Thu Nov 13 17:35:38 UTC 2025","passed","Thu Nov 13 17:35:55 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","11591","should rehydrate session via middleware on page reload","Firefox","Thu Nov 13 17:33:41 UTC 2025","passed","Thu Nov 13 17:33:53 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","11623","should complete login flow and redirect to hello page","WebKit","Thu Nov 13 17:33:25 UTC 2025","passed","Thu Nov 13 17:33:37 UTC 2025","Civic Auth Applications","Login","",""
"","12789","should complete login flow and redirect to customSuccessRoute","WebKit","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:35 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","13413","should call onSignIn callback and handle sign-out correctly","Firefox","Thu Nov 13 17:33:50 UTC 2025","passed","Thu Nov 13 17:34:04 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","12091","should handle refresh token flow correctly","Firefox","Thu Nov 13 17:33:37 UTC 2025","passed","Thu Nov 13 17:33:49 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","6152","should complete full modal login and logout flow","Chromium","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:29 UTC 2025","Civic Auth Applications","Login","",""
"","21341","should call useUser onSignIn callback on successful sign-in","WebKit","Thu Nov 13 17:35:17 UTC 2025","passed","Thu Nov 13 17:35:38 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","15438","should complete full modal login and logout flow","WebKit","Thu Nov 13 17:33:36 UTC 2025","passed","Thu Nov 13 17:33:51 UTC 2025","Civic Auth Applications","Login","",""
"","10294","should rehydrate session via API call","Firefox","Thu Nov 13 17:35:03 UTC 2025","passed","Thu Nov 13 17:35:14 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","12345","should rehydrate session via middleware on page reload","Firefox","Thu Nov 13 17:35:02 UTC 2025","passed","Thu Nov 13 17:35:15 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","4384","should handle onSignIn callback in Next.js middleware context","WebKit","Thu Nov 13 17:35:42 UTC 2025","passed","Thu Nov 13 17:35:46 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","11872","should rehydrate session via API call","WebKit","Thu Nov 13 17:34:06 UTC 2025","passed","Thu Nov 13 17:34:18 UTC 2025","Session Rehydration - VanillaJS","Session Rehydration","",""
"","11681","should call useUser onSignIn callback on successful sign-in","Chromium","Thu Nov 13 17:34:03 UTC 2025","passed","Thu Nov 13 17:34:15 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","6885","should maintain callback state across page interactions","Firefox","Thu Nov 13 17:33:44 UTC 2025","passed","Thu Nov 13 17:33:51 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","12025","should complete login flow and redirect to customSuccessRoute","WebKit","Thu Nov 13 17:33:25 UTC 2025","passed","Thu Nov 13 17:33:37 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","6228","should complete login flow and redirect to hello page","Chromium","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:29 UTC 2025","Civic Auth Applications","Login","",""
"","16858","should rehydrate session via middleware on page reload","WebKit","Thu Nov 13 17:35:54 UTC 2025","passed","Thu Nov 13 17:36:11 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","13472","should complete full login and logout flow","Firefox","Thu Nov 13 17:34:36 UTC 2025","passed","Thu Nov 13 17:34:50 UTC 2025","Civic Auth Applications","Login","",""
"","6593","should maintain callback state across page interactions","Chromium","Thu Nov 13 17:33:29 UTC 2025","passed","Thu Nov 13 17:33:36 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","13521","should call useUser onSignIn callback on successful sign-in","Firefox","Thu Nov 13 17:34:38 UTC 2025","passed","Thu Nov 13 17:34:51 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","7660","should complete login flow and redirect to customSuccessRoute","Firefox","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:30 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","8371","should complete login flow and redirect to hello page","Chromium","Thu Nov 13 17:33:22 UTC 2025","passed","Thu Nov 13 17:33:30 UTC 2025","Civic Auth Applications","Login","",""
"","12432","should call onSignIn callback on successful sign-in","WebKit","Thu Nov 13 17:33:54 UTC 2025","passed","Thu Nov 13 17:34:06 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","10628","should complete full embedded login and logout flow","WebKit","Thu Nov 13 17:33:54 UTC 2025","passed","Thu Nov 13 17:34:05 UTC 2025","Civic Auth Applications","Login","",""
"","12167","should complete login flow and redirect to hello page","WebKit","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:35 UTC 2025","Civic Auth Applications","Login","",""
"","7615","should complete login flow and redirect to customSuccessRoute","Chromium","Thu Nov 13 17:33:25 UTC 2025","passed","Thu Nov 13 17:33:33 UTC 2025","Civic Auth Applications","Login SuccessUrl","",""
"","9987","should complete login flow and redirect to hello page","Firefox","Thu Nov 13 17:33:23 UTC 2025","passed","Thu Nov 13 17:33:33 UTC 2025","Civic Auth Applications","Login","",""
"","4092","should reinitialize authentication when session is stale (>30 minutes)","Chromium","Thu Nov 13 17:33:32 UTC 2025","passed","Thu Nov 13 17:33:36 UTC 2025","Civic Auth Applications","Stale Session Handling","",""
"","10788","should complete email verification flow","Chromium","Thu Nov 13 17:34:04 UTC 2025","passed","Thu Nov 13 17:34:14 UTC 2025","Civic Auth Applications","Email","",""
"","12014","should call useUser onSignIn callback and handle sign-out correctly","Chromium","Thu Nov 13 17:34:14 UTC 2025","passed","Thu Nov 13 17:34:26 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
"","13909","should handle refresh token flow correctly","WebKit","Thu Nov 13 17:33:55 UTC 2025","passed","Thu Nov 13 17:34:09 UTC 2025","Civic Auth Applications","Refresh Token","",""
"","11012","should rehydrate session via middleware on page reload","Chromium","Thu Nov 13 17:34:26 UTC 2025","passed","Thu Nov 13 17:34:37 UTC 2025","Session Rehydration - NextJS","Session Rehydration","",""
"","10488","should maintain callback state across page interactions","Chromium","Thu Nov 13 17:34:15 UTC 2025","passed","Thu Nov 13 17:34:26 UTC 2025","Civic Auth onSignIn Callback Tests","onSignIn Callback","",""
