"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 14 17:52:25 GMT 2025","Thu Aug 14 17:52:39 GMT 2025","13083","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:49:36 GMT 2025","Thu Aug 14 17:49:47 GMT 2025","10847","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Thu Aug 14 17:51:16 GMT 2025","Thu Aug 14 17:51:37 GMT 2025","21545","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"skipped","Thu Aug 14 17:49:55 GMT 2025","Thu Aug 14 17:49:55 GMT 2025","1","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Thu Aug 14 17:52:25 GMT 2025","Thu Aug 14 17:52:38 GMT 2025","12982","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:51:18 GMT 2025","Thu Aug 14 17:51:34 GMT 2025","15881","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Thu Aug 14 17:50:34 GMT 2025","Thu Aug 14 17:50:45 GMT 2025","11203","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Thu Aug 14 17:50:48 GMT 2025","Thu Aug 14 17:51:05 GMT 2025","16951","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"skipped","Thu Aug 14 17:52:42 GMT 2025","Thu Aug 14 17:52:45 GMT 2025","3564","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"skipped","Thu Aug 14 17:50:22 GMT 2025","Thu Aug 14 17:50:24 GMT 2025","2406","webkit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:52:20 GMT 2025","Thu Aug 14 17:52:33 GMT 2025","12058","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:49:44 GMT 2025","Thu Aug 14 17:49:52 GMT 2025","7875","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"broken","Thu Aug 14 17:52:20 GMT 2025","Thu Aug 14 17:52:51 GMT 2025","31745","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:50:49 GMT 2025","Thu Aug 14 17:51:07 GMT 2025","17705","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Thu Aug 14 17:49:46 GMT 2025","Thu Aug 14 17:49:57 GMT 2025","11029","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Thu Aug 14 17:50:31 GMT 2025","Thu Aug 14 17:50:43 GMT 2025","12171","webkit","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
