"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 10 18:51:25 GMT 2025","Fri Oct 10 18:52:33 GMT 2025","67563","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:51:19 GMT 2025","Fri Oct 10 18:51:50 GMT 2025","30817","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:51:05 GMT 2025","Fri Oct 10 18:51:36 GMT 2025","30902","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:51:05 GMT 2025","Fri Oct 10 18:51:36 GMT 2025","30869","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:49:53 GMT 2025","Fri Oct 10 18:49:53 GMT 2025","161","Chromium","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:50:17 GMT 2025","Fri Oct 10 18:50:17 GMT 2025","166","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:51:48 GMT 2025","Fri Oct 10 18:52:15 GMT 2025","27231","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:49:05 GMT 2025","Fri Oct 10 18:49:05 GMT 2025","188","Chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:49:46 GMT 2025","Fri Oct 10 18:49:46 GMT 2025","225","Chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:50:08 GMT 2025","Fri Oct 10 18:50:39 GMT 2025","31759","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:50:53 GMT 2025","Fri Oct 10 18:51:23 GMT 2025","30367","Chromium","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:50:37 GMT 2025","Fri Oct 10 18:51:08 GMT 2025","30820","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:50:49 GMT 2025","Fri Oct 10 18:51:20 GMT 2025","31608","Chromium","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:50:50 GMT 2025","Fri Oct 10 18:51:22 GMT 2025","31250","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:49:49 GMT 2025","Fri Oct 10 18:49:49 GMT 2025","164","Chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:50:49 GMT 2025","Fri Oct 10 18:51:19 GMT 2025","29419","Chromium","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:50:08 GMT 2025","Fri Oct 10 18:50:40 GMT 2025","31610","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:50:07 GMT 2025","Fri Oct 10 18:50:36 GMT 2025","29496","Chromium","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:49:35 GMT 2025","Fri Oct 10 18:49:35 GMT 2025","158","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:51:46 GMT 2025","Fri Oct 10 18:52:15 GMT 2025","28748","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
