"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 15 21:15:21 GMT 2025","Fri Aug 15 21:15:26 GMT 2025","5289","firefox","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 21:14:48 GMT 2025","Fri Aug 15 21:14:53 GMT 2025","4322","firefox","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 21:16:44 GMT 2025","Fri Aug 15 21:17:02 GMT 2025","18096","chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:14:16 GMT 2025","Fri Aug 15 21:14:20 GMT 2025","3931","chromium","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Fri Aug 15 21:14:07 GMT 2025","Fri Aug 15 21:14:12 GMT 2025","5434","chromium","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Fri Aug 15 21:17:22 GMT 2025","Fri Aug 15 21:17:45 GMT 2025","22429","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:16:28 GMT 2025","Fri Aug 15 21:16:45 GMT 2025","17008","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:16:08 GMT 2025","Fri Aug 15 21:16:21 GMT 2025","12578","firefox","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:15:12 GMT 2025","Fri Aug 15 21:15:33 GMT 2025","21367","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Fri Aug 15 21:16:45 GMT 2025","Fri Aug 15 21:17:02 GMT 2025","17657","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:17:21 GMT 2025","Fri Aug 15 21:17:43 GMT 2025","22090","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:15:23 GMT 2025","Fri Aug 15 21:15:32 GMT 2025","8862","firefox","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:14:29 GMT 2025","Fri Aug 15 21:14:37 GMT 2025","8817","chromium","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:16:00 GMT 2025","Fri Aug 15 21:16:13 GMT 2025","13599","chromium","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Fri Aug 15 21:15:45 GMT 2025","Fri Aug 15 21:16:01 GMT 2025","15963","firefox","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
