"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 03 14:28:30 GMT 2025","Wed Sep 03 14:28:35 GMT 2025","5642","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 03 14:27:58 GMT 2025","Wed Sep 03 14:28:06 GMT 2025","7452","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:28:02 GMT 2025","Wed Sep 03 14:28:12 GMT 2025","9883","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 14:28:52 GMT 2025","Wed Sep 03 14:29:01 GMT 2025","8518","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:29:15 GMT 2025","Wed Sep 03 14:29:23 GMT 2025","7734","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:27:21 GMT 2025","Wed Sep 03 14:27:25 GMT 2025","3533","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:28:06 GMT 2025","Wed Sep 03 14:28:09 GMT 2025","3977","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 14:29:49 GMT 2025","Wed Sep 03 14:30:01 GMT 2025","12212","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 03 14:29:28 GMT 2025","Wed Sep 03 14:29:37 GMT 2025","8307","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:29:43 GMT 2025","Wed Sep 03 14:29:55 GMT 2025","12407","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:30:02 GMT 2025","Wed Sep 03 14:30:15 GMT 2025","13327","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 14:27:52 GMT 2025","Wed Sep 03 14:27:57 GMT 2025","4744","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:27:56 GMT 2025","Wed Sep 03 14:28:05 GMT 2025","8736","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:29:37 GMT 2025","Wed Sep 03 14:29:42 GMT 2025","4493","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 14:28:10 GMT 2025","Wed Sep 03 14:28:18 GMT 2025","7929","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 14:27:28 GMT 2025","Wed Sep 03 14:27:32 GMT 2025","4553","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:28:36 GMT 2025","Wed Sep 03 14:28:41 GMT 2025","5081","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 14:29:47 GMT 2025","Wed Sep 03 14:30:00 GMT 2025","12870","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:28:50 GMT 2025","Wed Sep 03 14:28:58 GMT 2025","8738","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 03 14:27:54 GMT 2025","Wed Sep 03 14:28:05 GMT 2025","11055","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 14:29:02 GMT 2025","Wed Sep 03 14:29:15 GMT 2025","12322","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Wed Sep 03 14:28:25 GMT 2025","Wed Sep 03 14:28:31 GMT 2025","6798","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 03 14:29:30 GMT 2025","Wed Sep 03 14:29:47 GMT 2025","16905","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Wed Sep 03 14:28:13 GMT 2025","Wed Sep 03 14:28:19 GMT 2025","6065","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 03 14:28:32 GMT 2025","Wed Sep 03 14:28:49 GMT 2025","16456","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 14:28:36 GMT 2025","Wed Sep 03 14:28:49 GMT 2025","12997","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 14:32:20 GMT 2025","Wed Sep 03 14:32:36 GMT 2025","16192","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 03 14:28:20 GMT 2025","Wed Sep 03 14:28:29 GMT 2025","9699","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 14:29:40 GMT 2025","Wed Sep 03 14:29:45 GMT 2025","4788","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 14:28:48 GMT 2025","Wed Sep 03 14:28:52 GMT 2025","3989","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 14:29:23 GMT 2025","Wed Sep 03 14:29:38 GMT 2025","15480","Civic Auth Applications - WebKit","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Wed Sep 03 14:31:59 GMT 2025","Wed Sep 03 14:32:19 GMT 2025","20625","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
