"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 10 22:32:02 GMT 2025","Fri Oct 10 22:32:32 GMT 2025","30359","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:31:33 GMT 2025","Fri Oct 10 22:31:34 GMT 2025","1000","WebKit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:32:29 GMT 2025","Fri Oct 10 22:33:00 GMT 2025","31432","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 22:30:23 GMT 2025","Fri Oct 10 22:30:23 GMT 2025","193","Chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:32:09 GMT 2025","Fri Oct 10 22:32:40 GMT 2025","31363","WebKit","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:31:11 GMT 2025","Fri Oct 10 22:31:11 GMT 2025","176","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:30:17 GMT 2025","Fri Oct 10 22:30:48 GMT 2025","31282","Chromium","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:32:06 GMT 2025","Fri Oct 10 22:32:36 GMT 2025","29636","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"failed","Fri Oct 10 22:31:42 GMT 2025","Fri Oct 10 22:31:43 GMT 2025","1066","WebKit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:32:37 GMT 2025","Fri Oct 10 22:33:07 GMT 2025","30169","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:31:49 GMT 2025","Fri Oct 10 22:32:21 GMT 2025","31155","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:31:17 GMT 2025","Fri Oct 10 22:31:54 GMT 2025","37397","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:31:24 GMT 2025","Fri Oct 10 22:31:54 GMT 2025","30353","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:31:42 GMT 2025","Fri Oct 10 22:32:13 GMT 2025","31192","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:31:11 GMT 2025","Fri Oct 10 22:31:41 GMT 2025","30816","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:30:19 GMT 2025","Fri Oct 10 22:30:51 GMT 2025","31366","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:31:04 GMT 2025","Fri Oct 10 22:31:34 GMT 2025","30412","Firefox","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:31:28 GMT 2025","Fri Oct 10 22:31:30 GMT 2025","1110","Firefox","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:33:08 GMT 2025","Fri Oct 10 22:33:39 GMT 2025","31890","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:30:19 GMT 2025","Fri Oct 10 22:30:50 GMT 2025","31357","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:30:30 GMT 2025","Fri Oct 10 22:30:30 GMT 2025","153","Chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:31:21 GMT 2025","Fri Oct 10 22:31:22 GMT 2025","900","WebKit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:33:22 GMT 2025","Fri Oct 10 22:33:53 GMT 2025","30888","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:31:40 GMT 2025","Fri Oct 10 22:31:41 GMT 2025","1046","WebKit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:30:11 GMT 2025","Fri Oct 10 22:30:11 GMT 2025","194","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:31:37 GMT 2025","Fri Oct 10 22:31:38 GMT 2025","1155","Firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:32:29 GMT 2025","Fri Oct 10 22:33:00 GMT 2025","31219","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:30:42 GMT 2025","Fri Oct 10 22:31:13 GMT 2025","30637","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:31:24 GMT 2025","Fri Oct 10 22:31:55 GMT 2025","31215","WebKit","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:30:52 GMT 2025","Fri Oct 10 22:30:53 GMT 2025","1319","Firefox","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:31:45 GMT 2025","Fri Oct 10 22:32:15 GMT 2025","30584","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:31:02 GMT 2025","Fri Oct 10 22:31:33 GMT 2025","30845","Chromium","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:30:57 GMT 2025","Fri Oct 10 22:30:58 GMT 2025","1199","WebKit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:31:01 GMT 2025","Fri Oct 10 22:31:32 GMT 2025","30754","Chromium","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 22:30:58 GMT 2025","Fri Oct 10 22:31:29 GMT 2025","31082","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:31:16 GMT 2025","Fri Oct 10 22:31:18 GMT 2025","1164","Firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:29:45 GMT 2025","Fri Oct 10 22:29:45 GMT 2025","162","Chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:33:40 GMT 2025","Fri Oct 10 22:34:11 GMT 2025","30324","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:30:45 GMT 2025","Fri Oct 10 22:31:15 GMT 2025","30409","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:30:19 GMT 2025","Fri Oct 10 22:30:49 GMT 2025","30421","Firefox","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:30:31 GMT 2025","Fri Oct 10 22:30:31 GMT 2025","148","Chromium","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 22:31:01 GMT 2025","Fri Oct 10 22:31:32 GMT 2025","30656","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"failed","Fri Oct 10 22:31:14 GMT 2025","Fri Oct 10 22:31:44 GMT 2025","30559","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:30:54 GMT 2025","Fri Oct 10 22:31:25 GMT 2025","31057","Chromium","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:33:19 GMT 2025","Fri Oct 10 22:33:57 GMT 2025","37249","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:32:15 GMT 2025","Fri Oct 10 22:32:45 GMT 2025","30386","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:32:01 GMT 2025","Fri Oct 10 22:32:33 GMT 2025","31150","WebKit","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:32:10 GMT 2025","Fri Oct 10 22:32:41 GMT 2025","31357","WebKit","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 22:33:20 GMT 2025","Fri Oct 10 22:33:51 GMT 2025","30360","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:32:28 GMT 2025","Fri Oct 10 22:33:06 GMT 2025","38425","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 22:32:17 GMT 2025","Fri Oct 10 22:32:18 GMT 2025","1089","Firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:31:11 GMT 2025","Fri Oct 10 22:31:42 GMT 2025","30859","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 22:31:05 GMT 2025","Fri Oct 10 22:31:35 GMT 2025","30486","Firefox","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 22:32:16 GMT 2025","Fri Oct 10 22:32:46 GMT 2025","30535","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 22:33:47 GMT 2025","Fri Oct 10 22:34:24 GMT 2025","37545","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 22:31:35 GMT 2025","Fri Oct 10 22:31:37 GMT 2025","1132","Firefox","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:31:24 GMT 2025","Fri Oct 10 22:31:54 GMT 2025","30394","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 22:30:57 GMT 2025","Fri Oct 10 22:31:27 GMT 2025","30474","Firefox","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 22:32:22 GMT 2025","Fri Oct 10 22:32:23 GMT 2025","1209","WebKit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 22:32:50 GMT 2025","Fri Oct 10 22:33:22 GMT 2025","31567","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
