"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 10 18:26:11 GMT 2025","Fri Oct 10 18:26:43 GMT 2025","32184","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:15 GMT 2025","Fri Oct 10 18:25:46 GMT 2025","30701","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:26:55 GMT 2025","Fri Oct 10 18:27:28 GMT 2025","32847","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:25:01 GMT 2025","Fri Oct 10 18:25:04 GMT 2025","3156","Firefox","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:24:52 GMT 2025","Fri Oct 10 18:24:52 GMT 2025","464","Chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:27:50 GMT 2025","Fri Oct 10 18:28:22 GMT 2025","32582","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:25:33 GMT 2025","Fri Oct 10 18:26:04 GMT 2025","30667","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:24:44 GMT 2025","Fri Oct 10 18:24:46 GMT 2025","2087","WebKit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:27:00 GMT 2025","Fri Oct 10 18:28:07 GMT 2025","66887","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:24:58 GMT 2025","Fri Oct 10 18:25:00 GMT 2025","2007","WebKit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:24:22 GMT 2025","Fri Oct 10 18:24:24 GMT 2025","2110","WebKit","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:26:44 GMT 2025","Fri Oct 10 18:27:15 GMT 2025","30847","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:26:36 GMT 2025","Fri Oct 10 18:27:47 GMT 2025","70473","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:25:15 GMT 2025","Fri Oct 10 18:25:48 GMT 2025","32890","Chromium","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:24:55 GMT 2025","Fri Oct 10 18:24:58 GMT 2025","3396","Firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:26:33 GMT 2025","Fri Oct 10 18:27:04 GMT 2025","30572","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:26:09 GMT 2025","Fri Oct 10 18:26:39 GMT 2025","30754","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:33 GMT 2025","Fri Oct 10 18:26:04 GMT 2025","31167","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:49 GMT 2025","Fri Oct 10 18:26:19 GMT 2025","30509","Chromium","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:24:42 GMT 2025","Fri Oct 10 18:24:45 GMT 2025","3236","Firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:09 GMT 2025","Fri Oct 10 18:25:39 GMT 2025","30738","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:25:02 GMT 2025","Fri Oct 10 18:25:04 GMT 2025","2230","WebKit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"failed","Fri Oct 10 18:24:21 GMT 2025","Fri Oct 10 18:24:24 GMT 2025","3308","Firefox","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:26:31 GMT 2025","Fri Oct 10 18:27:02 GMT 2025","31214","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:26:00 GMT 2025","Fri Oct 10 18:26:31 GMT 2025","30671","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:27:37 GMT 2025","Fri Oct 10 18:28:08 GMT 2025","30777","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:25:53 GMT 2025","Fri Oct 10 18:26:24 GMT 2025","30622","Chromium","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:25:44 GMT 2025","Fri Oct 10 18:25:47 GMT 2025","3660","Firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:56 GMT 2025","Fri Oct 10 18:26:27 GMT 2025","30430","Firefox","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:24:47 GMT 2025","Fri Oct 10 18:24:47 GMT 2025","453","Chromium","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:35 GMT 2025","Fri Oct 10 18:26:06 GMT 2025","30341","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:26:47 GMT 2025","Fri Oct 10 18:27:23 GMT 2025","35404","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:25:31 GMT 2025","Fri Oct 10 18:25:32 GMT 2025","534","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:13 GMT 2025","Fri Oct 10 18:25:43 GMT 2025","30281","Firefox","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:26:34 GMT 2025","Fri Oct 10 18:27:05 GMT 2025","31561","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:55 GMT 2025","Fri Oct 10 18:26:25 GMT 2025","30280","Firefox","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:26:43 GMT 2025","Fri Oct 10 18:27:13 GMT 2025","30204","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:25:12 GMT 2025","Fri Oct 10 18:25:42 GMT 2025","30614","Chromium","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:25:49 GMT 2025","Fri Oct 10 18:26:20 GMT 2025","30414","WebKit","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:25:56 GMT 2025","Fri Oct 10 18:26:27 GMT 2025","30692","WebKit","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:25:04 GMT 2025","Fri Oct 10 18:25:06 GMT 2025","2196","WebKit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:14 GMT 2025","Fri Oct 10 18:25:44 GMT 2025","30435","Firefox","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:24:32 GMT 2025","Fri Oct 10 18:24:33 GMT 2025","573","Chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:26:09 GMT 2025","Fri Oct 10 18:26:39 GMT 2025","30761","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:26:08 GMT 2025","Fri Oct 10 18:26:40 GMT 2025","31458","WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:11 GMT 2025","Fri Oct 10 18:25:42 GMT 2025","31030","WebKit","","Solana Vite Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:26:08 GMT 2025","Fri Oct 10 18:26:40 GMT 2025","31660","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:25:50 GMT 2025","Fri Oct 10 18:26:20 GMT 2025","30331","Firefox","","Solana Next.js 15 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:24:52 GMT 2025","Fri Oct 10 18:24:53 GMT 2025","484","Chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:53 GMT 2025","Fri Oct 10 18:26:24 GMT 2025","30557","WebKit","","Solana Next.js 14 Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"failed","Fri Oct 10 18:27:49 GMT 2025","Fri Oct 10 18:28:19 GMT 2025","30369","WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"broken","Fri Oct 10 18:26:01 GMT 2025","Fri Oct 10 18:26:33 GMT 2025","31434","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:24:10 GMT 2025","Fri Oct 10 18:24:11 GMT 2025","530","Chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:26:16 GMT 2025","Fri Oct 10 18:26:46 GMT 2025","30378","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:27:25 GMT 2025","Fri Oct 10 18:28:32 GMT 2025","67611","Web3 Start Mode","Solana Applications","Next.js 14 No Wallet Adapter","","","should complete full login and logout flow",""
"failed","Fri Oct 10 18:25:02 GMT 2025","Fri Oct 10 18:25:06 GMT 2025","4003","Firefox","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"broken","Fri Oct 10 18:25:55 GMT 2025","Fri Oct 10 18:26:26 GMT 2025","30707","Chromium","","Solana Next.js 15 Turbopack Wallet Adapter Email Verification Tests","","","should complete email verification flow with wallet adapter",""
"broken","Fri Oct 10 18:25:14 GMT 2025","Fri Oct 10 18:25:45 GMT 2025","31063","Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"broken","Fri Oct 10 18:26:03 GMT 2025","Fri Oct 10 18:26:34 GMT 2025","30417","Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"failed","Fri Oct 10 18:25:45 GMT 2025","Fri Oct 10 18:25:47 GMT 2025","2312","WebKit","","Wagmi Login Tests","","","should complete login flow and show balance",""
