"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 05 00:05:52 GMT 2025","Fri Sep 05 00:05:56 GMT 2025","3610","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Fri Sep 05 00:07:48 GMT 2025","Fri Sep 05 00:07:51 GMT 2025","3582","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Fri Sep 05 00:07:08 GMT 2025","Fri Sep 05 00:07:17 GMT 2025","9057","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Fri Sep 05 00:05:33 GMT 2025","Fri Sep 05 00:05:41 GMT 2025","7447","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Fri Sep 05 00:07:50 GMT 2025","Fri Sep 05 00:08:06 GMT 2025","16818","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Sep 05 00:06:31 GMT 2025","Fri Sep 05 00:06:39 GMT 2025","8534","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Fri Sep 05 00:05:32 GMT 2025","Fri Sep 05 00:05:40 GMT 2025","7350","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Fri Sep 05 00:07:32 GMT 2025","Fri Sep 05 00:07:38 GMT 2025","5399","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Fri Sep 05 00:05:18 GMT 2025","Fri Sep 05 00:05:25 GMT 2025","7205","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Fri Sep 05 00:07:50 GMT 2025","Fri Sep 05 00:07:57 GMT 2025","7456","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Fri Sep 05 00:07:03 GMT 2025","Fri Sep 05 00:07:18 GMT 2025","14290","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Fri Sep 05 00:06:46 GMT 2025","Fri Sep 05 00:06:55 GMT 2025","9306","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Fri Sep 05 00:06:05 GMT 2025","Fri Sep 05 00:06:15 GMT 2025","9301","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Fri Sep 05 00:07:22 GMT 2025","Fri Sep 05 00:07:38 GMT 2025","16055","Civic Auth Applications - WebKit","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
