"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 14:19:48 GMT 2025","Mon Aug 18 14:20:03 GMT 2025","15180","firefox","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:20:57 GMT 2025","Mon Aug 18 14:21:15 GMT 2025","18016","webkit","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:22:52 GMT 2025","Mon Aug 18 14:23:13 GMT 2025","21354","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:18:21 GMT 2025","Mon Aug 18 14:18:25 GMT 2025","4555","chromium","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 14:18:44 GMT 2025","Mon Aug 18 14:18:48 GMT 2025","4144","chromium","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 14:20:52 GMT 2025","Mon Aug 18 14:21:09 GMT 2025","17080","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:20:27 GMT 2025","Mon Aug 18 14:20:38 GMT 2025","11160","chromium","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:21:13 GMT 2025","Mon Aug 18 14:21:23 GMT 2025","9981","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 14:20:00 GMT 2025","Mon Aug 18 14:20:14 GMT 2025","14704","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:20:24 GMT 2025","Mon Aug 18 14:20:40 GMT 2025","15890","chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:20:09 GMT 2025","Mon Aug 18 14:20:30 GMT 2025","20974","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 14:18:55 GMT 2025","Mon Aug 18 14:19:03 GMT 2025","7799","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 14:20:28 GMT 2025","Mon Aug 18 14:20:41 GMT 2025","12663","chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
