"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 22 21:28:04 GMT 2025","Mon Sep 22 21:28:08 GMT 2025","4327","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Mon Sep 22 21:29:14 GMT 2025","Mon Sep 22 21:29:24 GMT 2025","9491","Civic Auth Applications - Chromium","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly in modal mode",""
"passed","Mon Sep 22 21:29:24 GMT 2025","Mon Sep 22 21:29:29 GMT 2025","4492","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Mon Sep 22 21:28:17 GMT 2025","Mon Sep 22 21:28:23 GMT 2025","6292","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Mon Sep 22 21:28:54 GMT 2025","Mon Sep 22 21:29:05 GMT 2025","11198","Civic Auth Applications - Chromium","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Mon Sep 22 21:29:59 GMT 2025","Mon Sep 22 21:30:16 GMT 2025","16867","Civic Auth Applications - Chromium","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Mon Sep 22 21:29:23 GMT 2025","Mon Sep 22 21:29:29 GMT 2025","5865","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Mon Sep 22 21:29:38 GMT 2025","Mon Sep 22 21:29:58 GMT 2025","20076","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Mon Sep 22 21:30:36 GMT 2025","Mon Sep 22 21:30:48 GMT 2025","11295","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Mon Sep 22 21:29:21 GMT 2025","Mon Sep 22 21:29:31 GMT 2025","9479","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Mon Sep 22 21:30:03 GMT 2025","Mon Sep 22 21:30:15 GMT 2025","11875","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Mon Sep 22 21:27:40 GMT 2025","Mon Sep 22 21:27:45 GMT 2025","5541","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Mon Sep 22 21:27:38 GMT 2025","Mon Sep 22 21:27:45 GMT 2025","7288","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Mon Sep 22 21:27:50 GMT 2025","Mon Sep 22 21:27:58 GMT 2025","7527","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Mon Sep 22 21:29:45 GMT 2025","Mon Sep 22 21:30:02 GMT 2025","16798","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full modal login and logout flow",""
"passed","Mon Sep 22 21:28:04 GMT 2025","Mon Sep 22 21:28:19 GMT 2025","14437","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Mon Sep 22 21:28:04 GMT 2025","Mon Sep 22 21:28:16 GMT 2025","12200","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Mon Sep 22 21:27:55 GMT 2025","Mon Sep 22 21:28:03 GMT 2025","7974","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Mon Sep 22 21:27:58 GMT 2025","Mon Sep 22 21:28:03 GMT 2025","4682","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Mon Sep 22 21:31:00 GMT 2025","Mon Sep 22 21:31:12 GMT 2025","12356","Civic Auth Applications - WebKit","Session Rehydration","Session Rehydration - NextJS","","","should rehydrate session via middleware on page reload",""
"passed","Mon Sep 22 21:28:12 GMT 2025","Mon Sep 22 21:28:16 GMT 2025","3902","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Mon Sep 22 21:31:22 GMT 2025","Mon Sep 22 21:31:28 GMT 2025","5679","Civic Auth Applications - WebKit","Stale Session Handling","Civic Auth Applications","","","should reinitialize authentication when session is stale (>30 minutes)",""
"passed","Mon Sep 22 21:29:29 GMT 2025","Mon Sep 22 21:29:40 GMT 2025","10794","Civic Auth Applications - Firefox","Refresh Token","Civic Auth Applications","","","should handle refresh token flow correctly",""
