"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 03 17:59:14 GMT 2025","Wed Sep 03 17:59:17 GMT 2025","2815","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete full login and logout flow with custom loginSuccessUrl",""
"passed","Wed Sep 03 18:05:12 GMT 2025","Wed Sep 03 18:05:18 GMT 2025","6130","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:57:15 GMT 2025","Wed Sep 03 17:57:24 GMT 2025","9854","Civic Auth Applications - WebKit","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 17:58:35 GMT 2025","Wed Sep 03 17:58:46 GMT 2025","11079","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full login and logout flow",""
"passed","Wed Sep 03 17:56:29 GMT 2025","Wed Sep 03 17:56:38 GMT 2025","8440","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 17:56:44 GMT 2025","Wed Sep 03 17:56:48 GMT 2025","3798","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:57:37 GMT 2025","Wed Sep 03 17:57:44 GMT 2025","6338","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 03 17:57:05 GMT 2025","Wed Sep 03 17:57:16 GMT 2025","11201","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 17:56:49 GMT 2025","Wed Sep 03 17:56:57 GMT 2025","8823","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow with actual email",""
"passed","Wed Sep 03 18:05:27 GMT 2025","Wed Sep 03 18:05:30 GMT 2025","3621","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:56:14 GMT 2025","Wed Sep 03 17:56:19 GMT 2025","4214","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 17:57:15 GMT 2025","Wed Sep 03 17:57:36 GMT 2025","21450","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 17:56:58 GMT 2025","Wed Sep 03 17:57:04 GMT 2025","5891","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:56:45 GMT 2025","Wed Sep 03 17:56:58 GMT 2025","12840","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 17:56:08 GMT 2025","Wed Sep 03 17:56:16 GMT 2025","7912","Civic Auth Applications - Chromium","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:56:14 GMT 2025","Wed Sep 03 17:56:20 GMT 2025","5069","Civic Auth Applications - Firefox","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 17:57:48 GMT 2025","Wed Sep 03 17:58:00 GMT 2025","11952","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 17:56:57 GMT 2025","Wed Sep 03 17:57:07 GMT 2025","9761","Civic Auth Applications - Firefox","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 17:57:42 GMT 2025","Wed Sep 03 17:58:03 GMT 2025","20418","Civic Auth Applications - WebKit","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Wed Sep 03 18:05:46 GMT 2025","Wed Sep 03 18:05:51 GMT 2025","5662","Civic Auth Applications - WebKit","Login","Civic Auth Applications","","","should complete login flow and redirect to hello page",""
"passed","Wed Sep 03 17:57:25 GMT 2025","Wed Sep 03 17:57:37 GMT 2025","11816","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete email verification flow",""
"passed","Wed Sep 03 17:56:39 GMT 2025","Wed Sep 03 17:56:48 GMT 2025","8741","Civic Auth Applications - Chromium","Email","Civic Auth Applications","","","should complete full embedded email verification and logout flow",""
"passed","Wed Sep 03 17:57:26 GMT 2025","Wed Sep 03 17:57:40 GMT 2025","14622","Civic Auth Applications - Firefox","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Wed Sep 03 17:57:01 GMT 2025","Wed Sep 03 17:57:06 GMT 2025","4177","Civic Auth Applications - Chromium","Login SuccessUrl","Civic Auth Applications","","","should complete login flow and redirect to customSuccessRoute",""
"passed","Wed Sep 03 17:57:06 GMT 2025","Wed Sep 03 17:57:24 GMT 2025","17769","Civic Auth Applications - Chromium","Login Basepath","Civic Auth Applications","","","should complete full login and logout flow with basepath",""
"passed","Wed Sep 03 17:57:08 GMT 2025","Wed Sep 03 17:57:14 GMT 2025","5705","Civic Auth Applications - Firefox","Login","Civic Auth Applications","","","should complete full embedded login and logout flow",""
"passed","Wed Sep 03 17:58:17 GMT 2025","Wed Sep 03 17:58:34 GMT 2025","17417","Civic Auth Applications - WebKit","Email","Civic Auth Applications","","","should complete email verification flow",""
