"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 17:52:15 GMT 2025","Mon Aug 18 17:52:27 GMT 2025","12132","chromium","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:10 GMT 2025","Mon Aug 18 17:52:32 GMT 2025","22161","webkit","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:24 GMT 2025","Mon Aug 18 17:52:38 GMT 2025","13366","chromium","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:04 GMT 2025","Mon Aug 18 17:52:19 GMT 2025","15295","webkit","","Solana Next15 Turbopack No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:05 GMT 2025","Mon Aug 18 17:51:19 GMT 2025","13191","webkit","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:52:02 GMT 2025","Mon Aug 18 17:52:16 GMT 2025","13544","firefox","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:39 GMT 2025","Mon Aug 18 17:52:53 GMT 2025","13892","firefox","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:34 GMT 2025","Mon Aug 18 17:50:40 GMT 2025","5625","firefox","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:50:41 GMT 2025","Mon Aug 18 17:50:51 GMT 2025","10008","webkit","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:52:10 GMT 2025","Mon Aug 18 17:52:27 GMT 2025","17155","chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:25 GMT 2025","Mon Aug 18 17:51:37 GMT 2025","12467","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"broken","Mon Aug 18 17:53:10 GMT 2025","Mon Aug 18 17:53:40 GMT 2025","30250","firefox","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 17:50:10 GMT 2025","Mon Aug 18 17:50:16 GMT 2025","5254","chromium","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Mon Aug 18 17:51:37 GMT 2025","Mon Aug 18 17:51:43 GMT 2025","6587","firefox","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 17:50:27 GMT 2025","Mon Aug 18 17:50:33 GMT 2025","6855","chromium","","Hono Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:50:52 GMT 2025","Mon Aug 18 17:51:03 GMT 2025","11244","firefox","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:55 GMT 2025","Mon Aug 18 17:53:12 GMT 2025","17479","webkit","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:28 GMT 2025","Mon Aug 18 17:52:40 GMT 2025","12468","firefox","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:34 GMT 2025","Mon Aug 18 17:51:52 GMT 2025","18852","chromium","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:26 GMT 2025","Mon Aug 18 17:50:37 GMT 2025","10241","firefox","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:14 GMT 2025","Mon Aug 18 17:51:23 GMT 2025","9450","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:54:14 GMT 2025","Mon Aug 18 17:54:26 GMT 2025","12351","webkit","","Next.js Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 17:52:46 GMT 2025","Mon Aug 18 17:53:06 GMT 2025","19644","webkit","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:18 GMT 2025","Mon Aug 18 17:50:26 GMT 2025","7872","chromium","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:38 GMT 2025","Mon Aug 18 17:50:52 GMT 2025","14322","webkit","","Solana Vite No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:30 GMT 2025","Mon Aug 18 17:51:36 GMT 2025","5857","chromium","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 17:51:53 GMT 2025","Mon Aug 18 17:52:08 GMT 2025","15145","firefox","","Solana Next14 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:24 GMT 2025","Mon Aug 18 17:50:35 GMT 2025","10892","webkit","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Mon Aug 18 17:51:45 GMT 2025","Mon Aug 18 17:52:06 GMT 2025","20720","webkit","","Reactjs Login Tests","","","should complete full login and logout flow",""
"passed","Mon Aug 18 17:52:39 GMT 2025","Mon Aug 18 17:52:52 GMT 2025","13027","firefox","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:53 GMT 2025","Mon Aug 18 17:53:10 GMT 2025","16600","webkit","","Solana Next15 Turbopack Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:51:45 GMT 2025","Mon Aug 18 17:52:01 GMT 2025","16395","chromium","","Solana Next14 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:42 GMT 2025","Mon Aug 18 17:50:52 GMT 2025","10059","chromium","","Solana Vite Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:16 GMT 2025","Mon Aug 18 17:50:23 GMT 2025","6491","firefox","","VanillaJS Embedded Login Tests","","","should complete full embedded login and logout flow",""
"passed","Mon Aug 18 17:51:00 GMT 2025","Mon Aug 18 17:51:04 GMT 2025","4126","firefox","","Fastify Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:52:42 GMT 2025","Mon Aug 18 17:52:58 GMT 2025","16149","webkit","","Solana Next15 No Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:18 GMT 2025","Mon Aug 18 17:50:31 GMT 2025","13303","webkit","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:51:06 GMT 2025","Mon Aug 18 17:51:13 GMT 2025","7494","chromium","","Wagmi Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:52:26 GMT 2025","Mon Aug 18 17:52:39 GMT 2025","13010","chromium","","Solana Next15 Wallet Adapter Login Tests","","","should complete login flow and show balance",""
"passed","Mon Aug 18 17:50:11 GMT 2025","Mon Aug 18 17:50:16 GMT 2025","5134","firefox","","Express Login Tests","","","should complete login flow and redirect to hello page",""
"passed","Mon Aug 18 17:52:28 GMT 2025","Mon Aug 18 17:52:45 GMT 2025","16912","firefox","","Wagmi Login Tests","","","should complete login flow and show balance",""
